model,Answer_Entropy,Log_Entropy,KL
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.6869615765973234,1.0751848182605221,0.27577667578993303
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.6869615765973234,1.061510103083036,0.2877046029726395
-network-weights-llama.var-llama_2-Llama-2-7b-hf,-0.0,1.06505884432343,0.8016296129308863
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.6837389058487535,1.0831803945650025,0.26954884533643725
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.5297061990576545,1.0751848178570966,0.39295718210481545
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.5297061990576545,1.0821606348186004,0.4154287020604742
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.34883209584303193,1.0615100973760387,0.47555331217996316
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.34883209584303193,1.0077167456212763,0.3641621922420083
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.34883209584303193,1.0564366064625277,0.45992060165881055
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.34883209584303193,1.0296666883054733,0.39843197996704366
-network-weights-llama.var-llama_2-Llama-2-7b-hf,-0.0,0.932287690931044,0.5318118083319139
-network-weights-llama.var-llama_2-Llama-2-7b-hf,-0.0,0.9364327187623355,0.519076076077824
-network-weights-llama.var-llama_2-Llama-2-7b-hf,-0.0,0.9364326926239896,0.5190760371032367
-network-weights-llama.var-llama_2-Llama-2-7b-hf,-0.0,0.9620149440279658,0.5464842658433229
-network-weights-llama.var-llama_2-Llama-2-7b-hf,-0.0,0.9660020989236211,0.5363756120144579
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.34883209584303193,0.9299481890430932,0.2549881886706742
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.34883209584303193,0.9546191195341793,0.28888759923040913
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.34883209584303193,0.9765650931095684,0.3079922771220871
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.9649629230074277,1.0948645549628526,0.11729437506322375
-network-weights-llama.var-llama_2-Llama-2-7b-hf,-0.0,1.0723956573844018,0.8238973731809948
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.8486855577264172,1.0831803946647223,0.14467705955369875
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.9649629230074277,1.0878592787288894,0.0843483017187126
-network-weights-llama.var-llama_2-Llama-2-7b-hf,1.0608569471580214,1.0831803956481285,0.052730266233573866
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.6365141682948128,1.083180395041043,0.4770730435010216
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.6869615765973234,1.0878592836078165,0.3423122550207635
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.6365141682948128,1.0948645526459682,0.46578055303127713
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.8486855577264172,1.0751848180441712,0.13409012782161056
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.6869615765973234,1.0579788195227677,0.23522319231506886
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.9649629230074277,1.0951526120410062,0.09711253953928128
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.6869615765973234,1.075184814380689,0.2757766692132969
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.8486855577264172,1.085447876407939,0.18360588015924242
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.6869615765973234,1.0751848263233106,0.2958141168402496
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.6869615765973234,1.0854478801729934,0.30525500968539315
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.9368883075390159,1.0751848241138995,0.06592481939041304
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.5297061990576545,1.0131316791758231,0.25391021552231957
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.6869615765973234,1.0566177665898682,0.2541768022770619
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.6869615765973234,1.063148443482074,0.32559344535596196
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.6365141682948128,1.0485225365641742,0.2705286591710709
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.6869615765973234,1.0863487203494024,0.3335057604348689
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.6869615765973234,1.0831804047173852,0.3464759199939524
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.5297061990576545,1.0854478831635195,0.46251039840700614
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.5297061990576545,1.057978806798888,0.4525907791752649
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.9649629230074277,1.0784836130782178,0.09314120550466405
-network-weights-llama.var-llama_2-Llama-2-7b-hf,1.0608569471580214,1.0723956510742072,0.003489572987367972
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.5297061990576545,1.0566177673066897,0.5316568169971657
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.6365141682948128,1.0705993816130062,0.3121118708656852
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.34883209584303193,0.9878219839321511,0.32615456353366645
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.6869615765973234,1.0566177873040008,0.25417684250080663
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.34883209584303193,0.9522813967057526,0.2754154780326641
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.34883209584303193,1.0146475190466306,0.4022869620730316
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.6837389058487535,1.0615101105660076,0.21077754179745697
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.6837389058487535,1.083180401725094,0.2695488747319284
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.34883209584303193,1.0347349537770554,0.4104640478711108
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.5297061990576545,1.0566177832123391,0.331282496251868
-network-weights-llama.var-llama_2-Llama-2-7b-hf,-0.0,1.0921392537554155,0.9547352697550079
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.6365141682948128,1.0878592804800027,0.4127970339026184
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.5297061990576545,1.092139254635391,0.46510395392759984
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.34883209584303193,1.0564366180971851,0.46993935441239115
-network-weights-llama.var-llama_2-Llama-2-7b-hf,-0.0,1.0422702706416898,0.7021371406475719
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.34883209584303193,1.0579788279702769,0.5132404343129882
-network-weights-llama.var-llama_2-Llama-2-7b-hf,-0.0,1.0742193373620244,0.8216207420482887
-network-weights-llama.var-llama_2-Llama-2-7b-hf,-0.0,1.0821606266022368,0.9050599655450478
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.34883209584303193,1.0078804189790551,0.35655957614968725
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.6869615765973234,1.0566177683733335,0.25417680388101255
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.34883209584303193,0.9946519629741164,0.3329012478993061
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.5297061990576545,1.0369975385551229,0.29385206851105444
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.5297061990576545,1.0746597077430011,0.3827569082107924
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.6869615765973234,1.0951526124293536,0.35507646730538117
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.34883209584303193,1.0811725950458457,0.576765729838912
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.6869615765973234,1.0986122886681096,0.41165070987806246
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.5297061990576545,0.9837313915449007,0.21385745813049947
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.5297061990576545,0.9959166706667244,0.22807231371666178
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.6365141682948128,1.0296666585023861,0.23097444816549273
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.5297061990576545,1.023704650422724,0.2721347337676638
-network-weights-llama.var-llama_2-Llama-2-7b-hf,-0.0,0.9286522877472021,0.4882578245846411
-network-weights-llama.var-llama_2-Llama-2-7b-hf,-0.0,0.994651947557347,0.6015835886773279
-network-weights-llama.var-llama_2-Llama-2-7b-hf,-0.0,0.9660020999633487,0.5363756144813283
-network-weights-llama.var-llama_2-Llama-2-7b-hf,-0.0,0.9660020795991738,0.5363755756391791
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.34883209584303193,0.9900930027292405,0.33196206859027916
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.6365141682948128,1.0296666630306897,0.2309744410106704
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.5297061990576545,1.0564366307766138,0.33915885687690994
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.5297061990576545,1.0163946152282914,0.2682182939133652
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.5297061990576545,0.9322877274442709,0.1624051063967003
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.34883209584303193,0.9000177758616682,0.22334732084580522
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.6365141682948128,0.982849400860319,0.1893771801703781
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.34883209584303193,0.9395090794744244,0.26086271822295853
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.8486855577264172,1.0723956302903668,0.1154737603858251
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.6869615765973234,1.0723956512362396,0.2972352506284735
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.6869615765973234,1.056617779209158,0.29425170680805773
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.6869615765973234,1.0579788158823287,0.2552605905534641
-network-weights-llama.var-llama_2-Llama-2-7b-hf,-0.0,0.9493456996019467,0.5322564586639116
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.5297061990576545,0.9395090483944426,0.18017574989552426
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.5297061990576545,0.9765650622523094,0.22730528058090843
-network-weights-llama.var-llama_2-Llama-2-7b-hf,-0.0,0.9765650798321363,0.556637203778918
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.34883209584303193,1.0260612828758755,0.3889831488417172
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.34883209584303193,1.0566177741927116,0.47208172831579426
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.34883209584303193,1.078483611732947,0.5489726021458606
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.6365141682948128,1.0854478782168488,0.3557024106736405
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.5297061990576545,0.9705974811360434,0.2010543793067069
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.6365141682948128,1.0077167318455083,0.19670469425116466
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.6365141682948128,1.0163946051200339,0.2415600549685382
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.5297061990576545,1.016394628562056,0.2682183085478345
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.6365141682948128,0.9959166802238182,0.18137665175099305
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.6869615765973234,0.9905851511153437,0.19660669753838572
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.6365141682948128,0.9946519189590167,0.20551859460084634
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.5297061990576545,0.9946519640387034,0.23217685601280097
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.9368883075390159,1.0395512038411898,0.039850099068847684
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.9368883075390159,1.0723956478492527,0.06734592071339907
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.6869615765973234,1.036997515014012,0.2568212803660364
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.6869615765973234,1.0373831767727855,0.20005422820331542
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.5297061990576545,1.0058783180114266,0.24954779852889908
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.6869615765973234,1.0566177763028417,0.29425169269912077
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.5297061990576545,1.0078804470499172,0.28589137774667384
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.5297061990576545,1.016394616882663,0.26821828574831763
-network-weights-llama.var-llama_2-Llama-2-7b-hf,-0.0,1.0723956451700354,0.8238973361921966
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.6869615765973234,1.0705994032712445,0.2616645142488582
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.5297061990576545,1.0878592827806217,0.43945531282631756
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.6869615765973234,1.0746597160150035,0.2856138612155794
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.34883209584303193,1.0564366076018206,0.4599206019778164
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.5297061990576545,1.0854478909100025,0.46251042737206455
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.34883209584303193,1.0878592791360202,0.6002920115782926
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.6869615765973234,1.0878592891976593,0.34231226134782905
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.6365141682948128,1.0077167424744777,0.19670470448193353
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.5297061990576545,0.9959166838513677,0.22807233230270768
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.6365141682948128,0.9946519594498706,0.20551859050997245
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.5297061990576545,0.9946519738049776,0.23217686874112278
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.34883209584303193,1.0564366113378454,0.4699393459669643
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.6365141682948128,1.0854478863105652,0.35570244093704007
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.34883209584303193,1.0948645594529802,0.6532755619816909
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.6869615765973234,1.0878592796304463,0.3423122438297511
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.6869615765973234,1.0564366326088628,0.3021280635905595
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.6869615765973234,1.0751848275471367,0.27577669725139115
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.6869615765973234,1.0566177580287293,0.2541768250741391
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.6869615765973234,1.0373831780531053,0.2000542273787584
-network-weights-llama.var-llama_2-Llama-2-7b-hf,-0.0,1.0831803911486666,0.8731379925230079
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.5297061990576545,1.081334215152493,0.47685875797377564
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.34883209584303193,1.0924978669564953,0.6457978878430704
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.6869615765973234,1.0811726016469874,0.30876730547578335
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.34883209584303193,0.9364326614886236,0.2604123559139582
-network-weights-llama.var-llama_2-Llama-2-7b-hf,-0.0,0.9705974979365853,0.5704611277068327
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.34883209584303193,0.9743280151263105,0.30316240627497393
-network-weights-llama.var-llama_2-Llama-2-7b-hf,-0.0,0.9646745586220014,0.5397474342602654
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.6365141682948128,0.9828494042997344,0.18937715920797318
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.6365141682948128,1.0131316378135962,0.21723320704108132
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.5297061990576545,0.997393158747463,0.24675639100452784
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.5297061990576545,0.987821964655277,0.24546758087148612
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.34883209584303193,1.0422702701400046,0.4234360597504105
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.8486855577264172,1.0723956560284755,0.11547381140681548
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.6365141682948128,1.0669535544810702,0.2843688350138131
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.6869615765973234,1.0472167618218435,0.2347932903026888
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.6365141682948128,1.0395512224074066,0.25005582350160255
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.6869615765973234,1.056617801310921,0.2541768679516944
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.6869615765973234,1.0472167388611098,0.23479328775731867
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.6869615765973234,1.0480351770026501,0.21700083112738275
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.5297061990576545,0.962014945299752,0.19711497421811436
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.6869615765973234,1.0146475198950602,0.22445689419705162
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.5297061990576545,0.9765650607069769,0.22730529015219683
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.34883209584303193,0.9765650531562277,0.3079922208680725
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.34883209584303193,1.023704606977049,0.3828777433220479
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.6365141682948128,1.0472167626070439,0.2451658468544476
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.5297061990576545,1.0341414911878335,0.2848888926219302
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.6365141682948128,1.026155030284372,0.21472358279391443
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.9368883075390159,1.0631484428180584,0.07566671612376698
-network-weights-llama.var-llama_2-Llama-2-7b-hf,-0.0,1.056617785041932,0.7808389645332057
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.6365141682948128,1.0296666893096038,0.23097447891980005
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.6869615765973234,1.0373832081048318,0.220091704771388
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.5297061990576545,1.0854478716954132,0.4625103555263571
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.34883209584303193,1.070599409941586,0.5997940109214004
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.5297061990576545,1.0705993983325275,0.4189198800026651
-network-weights-llama.var-llama_2-Llama-2-7b-hf,-0.0,1.0369975634096713,0.7434085581518044
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.5297061990576545,1.0579787989761902,0.45259082363145275
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.34883209584303193,1.0300368537664442,0.529085898966128
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.5297061990576545,1.051756210076668,0.3810077636798824
-network-weights-llama.var-llama_2-Llama-2-7b-hf,-0.0,0.9586482039813327,0.5979843558345003
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.9368883075390159,1.083180398314758,0.17669890328979998
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.5297061990576545,1.0705994040027993,0.41891989353432546
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.6869615765973234,1.072395650250278,0.33731003186025116
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.34883209584303193,1.0373831741151913,0.4780714200424867
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.6869615765973234,0.9712739294541838,0.16365832942550526
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.5297061990576545,0.9837314102243112,0.21385748530041712
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.6365141682948128,0.9452115968238174,0.14764604983632817
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.6365141682948128,0.9705975587563211,0.17439620035161085
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.6365141682948128,1.0878592737852184,0.4127970224558866
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.6365141682948128,1.08544787805761,0.35570241007822617
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.6365141682948128,1.0566177803106696,0.38477398296665266
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.5297061990576545,1.0579788141416218,0.3524037095844324
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.6365141682948128,1.0878592833763154,0.4127971201822852
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.6365141682948128,1.0705994008441437,0.3121119167592822
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.6365141682948128,1.0751848270810445,0.3662989988723562
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.34883209584303193,1.0373831823687452,0.47807141540295917
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.936888307539016,1.095152607959301,0.12518713502780907
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.6869615765973234,1.0878592835180576,0.3423122190266421
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.9950269901795212,1.0831804025390015,0.158635072301296
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.8486855577264172,1.0878592820133302,0.18058824284605207
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.6837389058487535,1.0900485461430893,0.30300559149795625
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.34883209584303193,1.072395647800246,0.515140095141045
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.8486855577264172,1.0878592808640677,0.16055080920635312
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.34883209584303193,1.07239566396153,0.5151401588278154
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.5297061990576545,1.0300368493935101,0.348211789917547
-network-weights-llama.var-llama_2-Llama-2-7b-hf,-0.0,0.9905851634391619,0.6831939755296345
-network-weights-llama.var-llama_2-Llama-2-7b-hf,-0.0,0.990221874556872,0.7504603332958257
-network-weights-llama.var-llama_2-Llama-2-7b-hf,-0.0,0.8479322922357697,0.43401626512086844
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.34883209584303193,1.0831803934630235,0.5643807814311861
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.34883209584303193,1.0751848272393778,0.5537938785822897
-network-weights-llama.var-llama_2-Llama-2-7b-hf,-0.0,1.0878592797270215,0.929086722155256
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.6869615765973234,1.083180393530493,0.3865507695280561
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.34883209584303193,1.0948645623645974,0.6532755974317527
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.34883209584303193,1.0615100982618837,0.4755533151176222
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.9368883075390159,1.095907671266408,0.12435740635061227
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.34883209584303193,1.0485225616708087,0.43798619374811476
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.9368883075390159,1.0723956596854436,0.06734592810191913
-network-weights-llama.var-llama_2-Llama-2-7b-hf,-0.0,1.0751848224751683,0.882588524083981
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.9368883075390159,1.0296666734463267,0.030787474984922493
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.6869615765973234,1.0373831691799866,0.22009164493310665
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.8486855577264172,1.0951526160920035,0.21338992464987622
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.5297061990576545,1.0831803971872762,0.4235815607139787
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.8486855577264172,1.0951526053416756,0.21338987202717905
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.6365141682948128,1.0831803995084877,0.3568484605567408
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.8486855577264172,1.0631484608838662,0.10375719356433066
-network-weights-llama.var-llama_2-Llama-2-7b-hf,-0.0,1.070599418564782,0.9486261251352984
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.5297061990576545,1.0163946341653487,0.2682183463501789
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.6869615765973234,1.0144757239286726,0.18974776453160683
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.5297061990576545,1.0369975439961858,0.4942264360382801
-network-weights-llama.var-llama_2-Llama-2-7b-hf,-0.0,0.9902218587488634,0.7504603182798569
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.5297061990576545,0.9905851462862839,0.4340118008439957
-network-weights-llama.var-llama_2-Llama-2-7b-hf,-0.0,0.9332595587655241,0.5763095044019741
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.6365141682948128,1.0751848040706091,0.36629893513178047
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.5297061990576545,1.0300368558788755,0.3482117985697136
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.6869615765973234,1.007716729643768,0.2664819216138793
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.34883209584303193,0.990221877350652,0.4216656882441584
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.6365141682948128,1.0723956476335013,0.4278322953618808
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.5297061990576545,1.0517561770589339,0.3810077067826952
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.6365141682948128,1.0566177676776654,0.3847740174940218
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.6365141682948128,1.0300368708455296,0.2414038492996635
-network-weights-llama.var-llama_2-Llama-2-7b-hf,1.0608569471580214,1.0831803967357785,0.012655402126013633
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.34883209584303193,1.0751848174338652,0.5537938520937526
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.6365141682948128,1.056617771345742,0.38477400919725985
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.6837389058487535,1.0517561776981077,0.30712473733342327
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.5297061990576545,1.051756178069907,0.3810077085248355
-network-weights-llama.var-llama_2-Llama-2-7b-hf,-0.0,1.0144757490866534,0.7765222474608274
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.6365141682948128,1.0300368511342328,0.24140382300269764
-network-weights-llama.var-llama_2-Llama-2-7b-hf,-0.0,0.933259553840023,0.5763094858528328
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.6365141682948128,1.0854478827757563,0.3557024277199532
-network-weights-llama.var-llama_2-Llama-2-7b-hf,-0.0,1.057978819882865,0.84203502154146
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.9368883075390159,1.0517561859126863,0.0539753417546007
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.5297061990576545,1.0373831907702258,0.31723474211624314
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.5297061990576545,1.0300368476269082,0.34821178756071275
-network-weights-llama.var-llama_2-Llama-2-7b-hf,-0.0,0.990585173792723,0.683194012605979
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.5297061990576545,0.9819589066259428,0.29577798848938663
-network-weights-llama.var-llama_2-Llama-2-7b-hf,-0.0,0.9656965689097559,0.6593300376411301
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.6869615765973234,1.0300368614529627,0.19095642846646962
-network-weights-llama.var-llama_2-Llama-2-7b-hf,-0.0,0.9837313903664517,0.6233390827429062
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.6869615765973234,1.0517561680710181,0.2237523137547744
-network-weights-llama.var-llama_2-Llama-2-7b-hf,-0.0,0.952281431168184,0.5240604674123182
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.6365141682948128,1.075184808260273,0.3662989628137548
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.5297061990576545,1.0517561744649193,0.3810077023126096
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.6365141682948128,1.0566177888198598,0.38477398209231317
-network-weights-llama.var-llama_2-Llama-2-7b-hf,0.5297061990576545,1.037383191083146,0.3172347544954177
